ID,Industry,Company,Opportunity,Candidate,Gender,Age,Race,Institution,Aggregate,Qualification,Disciplines,Progress,Successful
1314,Financial Services,Client A,1,1314,Female,30,Black,Stellenberg High School,75,National Senior Certificate,,1,False
673,Financial Services,Client A,1,673,Female,28,White,Stellenberg High School,61,National Senior Certificate,,2,False
238,Financial Services,Client A,1,238,Female,18,Coloured,Stellenberg High School,60,National Senior Certificate,,1,False
1111,Financial Services,Client A,1,1111,Female,31,Coloured,Stellenberg High School,64,National Senior Certificate,,1,False
2038,Financial Services,Client A,1,2038,Female,19,Asian,University of Johannesburg,60,Bachelor of Arts,"General Management, Human Resources",2,False
531,Financial Services,Client A,1,531,Female,20,Indian,Stellenberg High School,63,National Senior Certificate,,3,False
1190,Financial Services,Client A,1,1190,Female,20,Indian,University of Pretoria,67,Bachelor of Laws,Law,3,False
675,Financial Services,Client A,1,675,Female,26,Black,Stellenberg High School,55,National Senior Certificate,,1,False
1698,Financial Services,Client A,1,1698,Female,20,Asian,Stellenbosch University,56,Bachelor of Music,"Education, Music",5,True
1567,Financial Services,Client A,1,1567,Female,29,Black,Stellenberg High School,74,National Senior Certificate,,1,False
1042,Financial Services,Client A,1,1042,Female,28,White,University of KwaZulu-Natal,64,Postgraduate Diploma,Social Work,1,False
2222,Financial Services,Client A,1,2222,Female,31,Coloured,Stellenberg High School,72,National Senior Certificate,,1,False
1852,Financial Services,Client A,1,1852,Female,30,Black,Stellenberg High School,60,National Senior Certificate,,1,False
1579,Financial Services,Client A,1,1579,Female,27,Asian,Stellenberg High School,62,National Senior Certificate,,4,False
1546,Financial Services,Client A,1,1546,Female,27,Asian,Stellenberg High School,62,National Senior Certificate,,1,False
14,Financial Services,Client A,1,14,Female,25,Coloured,Stellenberg High School,59,National Senior Certificate,,1,False
362,Financial Services,Client A,1,362,Female,21,White,Stellenbosch University,68,Postgraduate Diploma,Finance,3,False
1767,Financial Services,Client A,1,1767,Female,20,White,Stellenberg High School,58,National Senior Certificate,,3,False
297,Financial Services,Client A,1,297,Female,25,Indian,University of KwaZulu-Natal,74,Bachelor of Business Science,Economics,5,True
1182,Financial Services,Client A,1,1182,Female,27,Indian,Stellenberg High School,68,National Senior Certificate,,3,False
1090,Financial Services,Client A,1,1090,Female,20,Coloured,University of South Africa,66,Bachelor of Accounting Sciences,Accounting and Auditing,1,False
1404,Financial Services,Client A,1,1404,Female,27,Indian,University of Cape Town,57,Bachelor of Science,"Education, Mathematics",2,False
410,Financial Services,Client A,1,410,Female,21,Black,University of Pretoria,62,Bachelor of Commerce,,2,False
2281,Financial Services,Client A,1,2281,Female,26,Black,Stellenberg High School,53,National Senior Certificate,,2,False
2022,Financial Services,Client A,1,2022,Female,30,Coloured,Stellenberg High School,53,National Senior Certificate,,2,False
1576,Financial Services,Client A,1,1576,Female,23,Black,University of Pretoria,75,Bachelor of Commerce (Honours),Business and Management Studies,1,False
388,Financial Services,Client A,1,388,Female,19,Indian,Stellenberg High School,54,National Senior Certificate,,2,False
1386,Financial Services,Client A,1,1386,Female,26,Coloured,Stellenbosch University,72,Postgraduate Diploma,Law,1,False
1113,Financial Services,Client A,1,1113,Female,29,Black,Stellenberg High School,60,National Senior Certificate,,1,False
606,Financial Services,Client A,1,606,Female,28,Black,Stellenberg High School,61,National Senior Certificate,,2,False
1209,Financial Services,Client A,1,1209,Female,22,White,Stellenbosch University,74,Bachelor of Engineering,,3,False
383,Financial Services,Client A,1,383,Female,30,Asian,Stellenbosch University,66,Doctor of Theology,Theology and Religious Studies,2,False
1271,Financial Services,Client A,1,1271,Female,21,Asian,Stellenberg High School,73,National Senior Certificate,,1,False
1358,Financial Services,Client A,1,1358,Female,22,Coloured,Stellenberg High School,57,National Senior Certificate,,1,False
1542,Financial Services,Client A,1,1542,Female,29,Asian,Stellenbosch University,64,Bachelor of Commerce,Law,4,False
600,Financial Services,Client A,1,600,Female,27,White,University of Cape Town,69,Bachelor of Science,"Medicine, Sports Science",2,False
1969,Financial Services,Client A,1,1969,Female,20,Black,University of Pretoria,56,Bachelor of Laws,Law,1,False
1954,Financial Services,Client A,1,1954,Female,19,Indian,Varsity College,58,Bachelor of Commerce,"Accounting and Auditing, Finance",2,False
1934,Financial Services,Client A,1,1934,Female,26,Black,University of Johannesburg,54,Bachelor of Science,"Mathematics, Physics",2,False
1311,Financial Services,Client A,1,1311,Female,20,Asian,Stellenberg High School,54,National Senior Certificate,,1,False
917,Financial Services,Client A,1,917,Female,28,Black,Stellenberg High School,65,National Senior Certificate,,2,False
1000,Financial Services,Client A,1,1000,Female,21,White,University of Johannesburg,73,Bachelor of Science (Honours),Computer Science,2,False
2288,Financial Services,Client A,1,2288,Female,30,Asian,Stellenberg High School,60,National Senior Certificate,,1,False
9,Financial Services,Client A,1,9,Female,29,Coloured,University of Johannesburg,69,Bachelor of Science,Biological Sciences,1,False
317,Financial Services,Client A,1,317,Female,31,White,Stellenberg High School,62,National Senior Certificate,,1,False
1964,Financial Services,Client A,1,1964,Female,28,Coloured,Stellenberg High School,58,National Senior Certificate,,1,False
428,Financial Services,Client A,1,428,Female,19,Asian,University of Johannesburg,58,Bachelor of Commerce,General Management,3,False
106,Financial Services,Client A,1,106,Female,27,Indian,Stellenberg High School,67,National Senior Certificate,,2,False
2084,Financial Services,Client A,1,2084,Female,24,Indian,University of Johannesburg,54,Bachelor of Commerce,Industrial and Organisational Psychology,5,True
122,Financial Services,Client A,1,122,Female,28,Black,Stellenberg High School,75,National Senior Certificate,,1,False
1303,Financial Services,Client A,1,1303,Female,22,Black,Stellenberg High School,68,National Senior Certificate,,1,False
1394,Financial Services,Client A,1,1394,Female,29,Black,Stellenberg High School,70,National Senior Certificate,,2,False
1887,Financial Services,Client A,1,1887,Female,21,Asian,University of Johannesburg,66,Bachelor of Science,"Geography and Environmental Sciences, Geology and Archaeology",2,False
1491,Financial Services,Client A,1,1491,Female,29,Indian,University of Johannesburg,65,Bachelor of Education,Education,2,False
116,Financial Services,Client A,1,116,Female,20,Black,Stellenberg High School,69,National Senior Certificate,,1,False
2221,Financial Services,Client A,1,2221,Female,29,Black,Stellenbosch University,70,Postgraduate Diploma,Communications and Public Relations,2,False
2152,Financial Services,Client A,1,2152,Female,20,Indian,Stellenberg High School,72,National Senior Certificate,,1,False
643,Financial Services,Client A,1,643,Female,23,White,University of Johannesburg,57,Bachelor of Engineering Technology,Electrical and Electronic Engineering,3,False
1390,Financial Services,Client A,1,1390,Female,21,Coloured,University of Pretoria,59,Bachelor of Commerce,"Accounting and Auditing, Finance, Taxation",1,False
894,Financial Services,Client A,1,894,Female,30,White,Stellenberg High School,70,National Senior Certificate,,3,False
2217,Financial Services,Client A,1,2217,Female,25,Asian,Stellenbosch University,66,Bachelor of Arts,Art and Design,4,False
734,Financial Services,Client A,1,734,Female,19,Coloured,University of Cape Town,62,Bachelor of Business Science,"Actuarial Science, Business and Management Studies, Finance",5,True
1847,Financial Services,Client A,1,1847,Female,21,Indian,Stellenberg High School,68,National Senior Certificate,,1,False
638,Financial Services,Client A,1,638,Female,24,Asian,University of Cape Town,68,Bachelor of Science,Construction,3,False
88,Financial Services,Client A,1,88,Female,21,White,Stellenberg High School,50,National Senior Certificate,,2,False
2009,Financial Services,Client A,1,2009,Female,19,Black,Stellenberg High School,54,National Senior Certificate,,2,False
2226,Financial Services,Client A,1,2226,Female,22,White,Stellenberg High School,73,National Senior Certificate,,4,False
1353,Financial Services,Client A,1,1353,Female,23,Asian,Stellenbosch University,54,Bachelor of Public Management,Government and Public Sector,1,False
1620,Financial Services,Client A,1,1620,Female,25,White,Stellenberg High School,74,National Senior Certificate,,1,False
1316,Financial Services,Client A,1,1316,Female,32,Black,Stellenbosch University,70,Bachelor of Arts,"Languages and Linguistics, Sports Science",1,False
1918,Financial Services,Client A,1,1918,Female,22,White,Stellenberg High School,70,National Senior Certificate,,3,False
544,Financial Services,Client A,1,544,Female,29,White,University of Pretoria,67,Doctor of Philosophy,Information Systems,3,False
1477,Financial Services,Client A,1,1477,Female,26,Coloured,Stellenberg High School,65,National Senior Certificate,,3,False
495,Financial Services,Client A,1,495,Female,22,Indian,Stellenberg High School,70,National Senior Certificate,,1,False
1286,Financial Services,Client A,1,1286,Female,22,White,Stellenberg High School,53,National Senior Certificate,,1,False
2086,Financial Services,Client A,1,2086,Female,24,Black,Stellenberg High School,73,National Senior Certificate,,1,False
1792,Financial Services,Client A,1,1792,Female,19,Indian,Stellenberg High School,65,National Senior Certificate,,3,False
837,Financial Services,Client A,1,837,Female,19,Indian,Stellenberg High School,72,National Senior Certificate,,1,False
72,Financial Services,Client A,1,72,Female,22,Coloured,Stellenbosch University,60,Postgraduate Diploma,Accounting and Auditing,1,False
64,Financial Services,Client A,1,64,Female,19,Indian,Stellenberg High School,63,National Senior Certificate,,1,False
730,Financial Services,Client A,1,730,Female,20,Indian,Stellenberg High School,60,National Senior Certificate,,1,False
1846,Financial Services,Client A,1,1846,Female,23,Asian,University of Cape Town,52,Bachelor of Social Science (Honours),"Government and Public Sector, Law, Law Enforcement, Sociology",1,False
2101,Financial Services,Client A,1,2101,Female,25,Black,Stellenberg High School,59,National Senior Certificate,,1,False
1164,Financial Services,Client A,1,1164,Female,26,Black,Stellenberg High School,52,National Senior Certificate,,2,False
1832,Financial Services,Client A,1,1832,Female,24,Indian,University of Johannesburg,66,Postgraduate Diploma,Accounting and Auditing,2,False
1091,Financial Services,Client A,1,1091,Female,19,Coloured,Nelson Mandela University,62,Bachelor of Technology,Accounting and Auditing,5,True
1282,Financial Services,Client A,1,1282,Female,27,Asian,University of Johannesburg,52,Bachelor of Education,Education,1,False
1857,Financial Services,Client A,1,1857,Female,32,White,University of KwaZulu-Natal,63,Postgraduate Diploma,"Art and Design, History of Art, Architecture and Design",4,False
1178,Financial Services,Client A,1,1178,Female,22,Black,Stellenberg High School,52,National Senior Certificate,,1,False
206,Financial Services,Client A,1,206,Female,31,Black,Stellenbosch University,56,Bachelor of Engineering Science,"Information Systems, Information Technology",1,False
788,Financial Services,Client A,1,788,Female,31,Indian,Stellenberg High School,56,National Senior Certificate,,1,False
2242,Financial Services,Client A,1,2242,Female,26,Coloured,University of Johannesburg,61,Bachelor of Arts,Languages and Linguistics,2,False
1006,Financial Services,Client A,1,1006,Female,20,Black,Stellenberg High School,69,National Senior Certificate,,1,False
378,Financial Services,Client A,1,378,Female,22,Indian,Stellenberg High School,53,National Senior Certificate,,3,False
536,Financial Services,Client A,1,536,Female,23,Asian,University of Cape Town,74,Master of Arts,Performing Arts,2,False
1201,Financial Services,Client A,1,1201,Female,23,Black,Stellenberg High School,51,National Senior Certificate,,4,False
1227,Financial Services,Client A,1,1227,Female,27,Indian,Stellenbosch University,54,Postgraduate Diploma,Marketing,1,False
199,Financial Services,Client A,1,199,Female,31,Coloured,Stellenberg High School,59,National Senior Certificate,,5,True
